,runoff_obs,basin_cfs_pred,Id,year,month,day,precip,tmax,tmin
1370,14.0,7.187607000000001,1371,2006,7,2,0.03,84.4,56.8
1371,14.0,6.842836999999999,1372,2006,7,3,0.0,85.2,59.0
1372,14.0,7.295567999999999,1373,2006,7,4,0.07,81.5,57.1
1373,13.0,6.957446000000001,1374,2006,7,5,0.08,70.3,56.6
1374,14.0,6.516071,1375,2006,7,6,0.05,81.4,53.5
1375,13.0,7.208622999999999,1376,2006,7,7,0.12,74.5,51.5
1376,13.0,6.017187,1377,2006,7,8,0.0,78.8,57.0
1377,12.0,5.753673,1378,2006,7,9,0.0,83.2,59.0
1378,12.0,5.508138,1379,2006,7,10,0.0,81.9,59.2
1379,12.0,7.802069,1380,2006,7,11,0.2,84.1,54.7
1380,11.0,5.369853,1381,2006,7,12,0.0,84.7,54.4
1381,11.0,5.139996,1382,2006,7,13,0.0,83.4,56.1
1382,10.0,4.933667,1383,2006,7,14,0.0,89.2,60.2
1383,9.9,4.727067,1384,2006,7,15,0.0,91.8,63.0
1384,9.6,4.534123999999999,1385,2006,7,16,0.0,93.1,65.2
1385,9.4,4.345628,1386,2006,7,17,0.0,94.6,65.1
1386,9.4,4.17587,1387,2006,7,18,0.0,94.3,69.4
1387,9.4,4.373636,1388,2006,7,19,0.06,89.6,64.4
1388,9.4,4.1996970000000005,1389,2006,7,20,0.06,85.9,59.8
1389,9.4,3.838215,1390,2006,7,21,0.02,84.3,61.5
1390,9.0,6.096617,1391,2006,7,22,0.24,91.6,63.6
1391,9.2,3.7564699999999998,1392,2006,7,23,0.0,89.4,66.0
1392,8.7,4.030169,1393,2006,7,24,0.09,90.7,62.9
1393,8.5,3.794573,1394,2006,7,25,0.06,85.5,60.7
1394,8.4,3.805735,1395,2006,7,26,0.09,83.8,60.8
1395,8.3,3.5287260000000003,1396,2006,7,27,0.01,88.1,62.0
1396,8.4,3.337076,1397,2006,7,28,0.0,90.8,65.1
1397,8.3,3.8373,1398,2006,7,29,0.14,87.1,61.4
1398,8.2,3.290223,1399,2006,7,30,0.11,86.9,61.2
1399,8.7,3.523999,1400,2006,7,31,0.07,86.6,61.7
1400,8.7,14.115751000000001,1401,2006,8,1,0.42,75.6,52.3
1401,8.2,5.0017629999999995,1402,2006,8,2,0.07,70.8,51.4
1402,8.1,3.566734,1403,2006,8,3,0.0,78.8,53.0
1403,8.1,4.5292580000000005,1404,2006,8,4,0.01,78.2,58.3
1404,8.1,3.4995870000000004,1405,2006,8,5,0.0,79.7,55.7
1405,7.9,3.4268940000000003,1406,2006,8,6,0.0,82.1,54.9
1406,7.6,3.3542980000000004,1407,2006,8,7,0.0,83.1,56.1
1407,7.4,3.287868,1408,2006,8,8,0.0,83.4,61.3
1408,7.3,3.22147,1409,2006,8,9,0.0,83.3,57.9
1409,7.3,3.1655740000000003,1410,2006,8,10,0.0,85.8,56.5
1410,7.1,3.107312,1411,2006,8,11,0.0,86.0,59.7
1411,6.9,3.052418,1412,2006,8,12,0.0,85.0,57.0
1412,6.6,3.006037,1413,2006,8,13,0.0,82.8,55.6
1413,6.4,2.965834,1414,2006,8,14,0.0,80.8,53.0
1414,6.3,2.929436,1415,2006,8,15,0.0,83.1,55.5
1415,6.1,2.887269,1416,2006,8,16,0.0,83.3,56.6
1416,6.0,2.838736,1417,2006,8,17,0.0,81.1,62.5
1417,5.9,2.79968,1418,2006,8,18,0.0,81.6,55.6
1418,5.8,2.762612,1419,2006,8,19,0.0,80.6,52.4
1419,5.4,2.724631,1420,2006,8,20,0.0,83.7,56.7
1420,5.2,2.687179,1421,2006,8,21,0.0,85.6,60.5
1421,5.1,2.646154,1422,2006,8,22,0.0,85.2,60.3
1422,5.0,2.608972,1423,2006,8,23,0.0,87.7,62.1
1423,4.9,2.565475,1424,2006,8,24,0.0,85.2,60.0
1424,4.7,2.529784,1425,2006,8,25,0.0,85.2,56.6
1425,4.7,2.495329,1426,2006,8,26,0.0,80.6,52.5
1426,4.5,2.461727,1427,2006,8,27,0.0,74.2,48.2
1427,4.3,2.445072,1428,2006,8,28,0.0,75.2,49.9
1428,4.2,2.422403,1429,2006,8,29,0.0,81.1,54.6
1429,4.1,2.391838,1430,2006,8,30,0.0,84.3,58.6
1430,4.1,2.358628,1431,2006,8,31,0.01,82.8,50.9
1431,4.1,2.3334639999999998,1432,2006,9,1,0.0,74.9,46.0
1432,4.0,2.30213,1433,2006,9,2,0.0,76.9,48.9
1433,3.9,2.280211,1434,2006,9,3,0.0,80.1,52.8
1434,4.0,2.254051,1435,2006,9,4,0.0,82.8,56.1
1435,4.1,2.2267580000000002,1436,2006,9,5,0.0,81.1,56.3
1436,3.9,2.6825,1437,2006,9,6,0.01,80.6,56.5
1437,4.0,2.541914,1438,2006,9,7,0.0,79.3,55.1
1438,4.0,2.1913560000000003,1439,2006,9,8,0.0,72.8,50.8
1439,4.0,2.1680330000000003,1440,2006,9,9,0.0,73.5,47.4
1440,4.0,2.15294,1441,2006,9,10,0.0,73.0,47.1
1441,4.0,2.62886,1442,2006,9,11,0.01,74.3,46.2
1442,4.0,2.135181,1443,2006,9,12,0.0,76.2,52.0
1443,3.9,2.117537,1444,2006,9,13,0.0,79.0,53.9
1444,4.3,2.09838,1445,2006,9,14,0.0,81.0,55.1
1445,4.3,2.083628,1446,2006,9,15,0.2,69.1,45.4
1446,4.1,10.839075999999999,1447,2006,9,16,0.02,60.1,35.0
1447,4.1,2.285789,1448,2006,9,17,0.0,53.3,31.4
1448,4.0,2.258852,1449,2006,9,18,0.0,56.1,31.9
1449,3.9,2.2342779999999998,1450,2006,9,19,0.0,65.6,37.8
1450,3.9,2.409553,1451,2006,9,20,0.0,69.6,42.8
1451,3.8,2.399491,1452,2006,9,21,0.02,50.2,33.1
1452,3.7,2.256844,1453,2006,9,22,0.0,61.3,34.1
1453,3.6,2.226938,1454,2006,9,23,0.0,50.9,32.8
1454,3.5,2.2007779999999997,1455,2006,9,24,0.0,53.7,31.0
1455,3.5,2.178316,1456,2006,9,25,0.0,60.5,35.1
1456,3.4,2.159973,1457,2006,9,26,0.0,65.0,37.9
1457,3.3,2.3324409999999998,1458,2006,9,27,0.0,70.9,44.7
1458,3.2,2.306752,1459,2006,9,28,0.0,73.6,48.8
1459,3.1,2.3108,1460,2006,9,29,0.0,75.1,48.3
1460,3.1,2.2726919999999997,1461,2006,9,30,0.0,74.5,50.6
1461,3.0,2.26439,1462,2006,10,1,0.0,77.1,50.4
1462,3.1,2.217535,1463,2006,10,2,0.0,71.9,50.9
1463,3.1,2.187399,1464,2006,10,3,0.0,64.1,41.1
1464,3.0,2.1669080000000003,1465,2006,10,4,0.0,64.5,42.0
1465,3.0,2.782308,1466,2006,10,5,0.07,66.6,49.9
1466,3.9,4.5008230000000005,1467,2006,10,6,0.58,59.9,45.1
1467,3.4,2.378901,1468,2006,10,7,0.14,48.7,36.6
1468,3.2,2.173342,1469,2006,10,8,0.0,54.6,35.2
1469,3.2,2.159513,1470,2006,10,9,0.0,55.6,36.4
1470,3.4,2.823517,1471,2006,10,10,0.36,53.9,35.5
1471,3.2,2.1859439999999997,1472,2006,10,11,0.15,41.0,31.4
1472,3.1,2.127178,1473,2006,10,12,0.0,54.9,31.9
1473,3.1,2.121542,1474,2006,10,13,0.0,60.3,37.1
1474,3.1,2.1272580000000003,1475,2006,10,14,0.0,63.6,39.3
1475,3.0,2.1038509999999997,1476,2006,10,15,0.0,56.1,39.8
1476,3.0,2.103796,1477,2006,10,16,0.0,60.6,38.2
1477,3.1,2.797118,1478,2006,10,17,0.36,57.0,30.9
1478,3.0,2.091032,1479,2006,10,18,0.02,42.9,29.3
1479,3.0,2.0818630000000002,1480,2006,10,19,0.0,45.9,28.2
1480,3.0,2.073432,1481,2006,10,20,0.0,55.1,30.1
1481,2.9,2.076422,1482,2006,10,21,0.0,60.8,28.7
1482,2.9,2.0614169999999996,1483,2006,10,22,0.0,47.3,27.8
1483,2.9,2.0541110000000002,1484,2006,10,23,0.0,54.1,29.7
1484,2.8,2.060644,1485,2006,10,24,0.0,61.7,35.6
1485,2.8,2.093658,1486,2006,10,25,0.0,62.7,39.9
1486,2.7,2.058922,1487,2006,10,26,0.0,44.9,26.6
1487,2.8,2.049311,1488,2006,10,27,0.0,46.4,22.8
1488,2.7,2.0406459999999997,1489,2006,10,28,0.0,56.1,28.8
1489,2.7,2.044829,1490,2006,10,29,0.0,60.9,35.6
1490,2.7,2.074875,1491,2006,10,30,0.0,61.0,34.9
1491,2.6,2.042534,1492,2006,10,31,0.0,53.8,28.8
1492,2.6,2.03258,1493,2006,11,1,0.0,49.2,23.6
1493,2.6,2.023631,1494,2006,11,2,0.0,44.4,23.5
1494,2.6,2.015575,1495,2006,11,3,0.0,52.8,30.7
1495,2.6,2.008106,1496,2006,11,4,0.0,52.6,31.7
1496,2.6,2.0013,1497,2006,11,5,0.0,50.8,30.2
1497,2.6,1.995052,1498,2006,11,6,0.0,54.5,32.7
1498,2.6,1.9899490000000002,1499,2006,11,7,0.0,60.7,36.0
1499,2.5,2.140447,1500,2006,11,8,0.0,70.3,42.7
1500,2.5,2.143857,1501,2006,11,9,0.0,68.0,34.5
1501,2.4,2.0724709999999997,1502,2006,11,10,0.0,47.5,20.6
1502,2.5,2.055149,1503,2006,11,11,0.0,45.0,21.1
1503,2.4,2.0393060000000003,1504,2006,11,12,0.0,48.3,24.4
1504,2.5,2.0260759999999998,1505,2006,11,13,0.0,39.3,22.2
1505,2.5,2.324856,1506,2006,11,14,0.07,50.7,33.8
1506,2.5,2.0129509999999997,1507,2006,11,15,0.0,46.8,21.1
1507,2.5,2.0028799999999998,1508,2006,11,16,0.0,47.2,21.8
1508,2.5,1.994009,1509,2006,11,17,0.0,60.5,31.5
1509,2.4,1.985457,1510,2006,11,18,0.0,52.9,31.2
1510,2.4,1.978472,1511,2006,11,19,0.0,52.7,30.0
1511,2.4,1.972325,1512,2006,11,20,0.0,57.6,31.7
1512,2.4,1.9673310000000002,1513,2006,11,21,0.0,62.9,37.4
1513,2.3,1.962666,1514,2006,11,22,0.0,56.6,41.1
1514,2.3,1.9587400000000001,1515,2006,11,23,0.0,54.1,37.9
1515,2.0,1.955297,1516,2006,11,24,0.0,50.3,18.8
1516,1.7,1.9522680000000001,1517,2006,11,25,0.0,42.3,18.5
1517,1.5,1.9495509999999998,1518,2006,11,26,0.0,43.9,20.7
1518,1.5,1.947091,1519,2006,11,27,0.0,44.9,24.1
1519,1.3,1.946979,1520,2006,11,28,0.04,37.2,19.7
1520,1.4,1.9427580000000002,1521,2006,11,29,0.08,23.1,7.7
1521,1.5,1.940821,1522,2006,11,30,0.0,19.6,-0.1
1522,1.4,1.939008,1523,2006,12,1,0.0,40.6,9.7
1523,1.6,1.937295,1524,2006,12,2,0.0,39.0,10.9
1524,1.8,1.935661,1525,2006,12,3,0.0,27.0,6.9
1525,2.0,1.934092,1526,2006,12,4,0.0,39.1,11.4
1526,2.0,1.9325869999999998,1527,2006,12,5,0.0,45.3,17.8
1527,2.0,1.9311349999999998,1528,2006,12,6,0.0,50.8,23.0
1528,1.9,1.929713,1529,2006,12,7,0.0,48.9,24.6
1529,1.8,1.928322,1530,2006,12,8,0.0,47.4,25.6
1530,1.7,1.9269479999999999,1531,2006,12,9,0.0,50.3,26.3
1531,1.7,1.925588,1532,2006,12,10,0.0,48.4,27.4
1532,1.6,1.9242419999999998,1533,2006,12,11,0.08,34.8,21.5
1533,1.7,1.9229049999999999,1534,2006,12,12,0.0,39.3,21.2
1534,1.7,1.9215830000000003,1535,2006,12,13,0.0,43.7,27.3
1535,1.6,1.920275,1536,2006,12,14,0.0,48.7,31.2
1536,1.6,1.919238,1537,2006,12,15,0.0,54.5,37.6
1537,1.6,2.099859,1538,2006,12,16,0.12,53.3,23.3
1538,1.6,1.9166029999999998,1539,2006,12,17,0.65,24.2,13.1
1539,1.6,1.9153069999999999,1540,2006,12,18,0.07,20.6,11.6
1540,1.6,1.9140150000000002,1541,2006,12,19,0.0,24.8,5.7
1541,1.6,1.9127290000000001,1542,2006,12,20,0.0,27.5,7.1
1542,1.6,1.911448,1543,2006,12,21,0.0,33.5,8.6
1543,1.6,1.9101709999999998,1544,2006,12,22,0.01,37.1,15.8
1544,1.6,1.9089,1545,2006,12,23,0.0,33.8,9.8
1545,1.7,1.9076330000000001,1546,2006,12,24,0.0,40.6,10.9
1546,1.7,1.9063709999999998,1547,2006,12,25,0.0,39.5,17.5
1547,1.8,1.905129,1548,2006,12,26,0.0,50.6,25.8
1548,1.7,1.903862,1549,2006,12,27,0.0,50.4,34.4
1549,1.8,1.94032,1550,2006,12,28,0.14,41.9,20.8
1550,1.7,1.901474,1551,2006,12,29,0.0,28.6,14.7
1551,1.5,1.9002290000000002,1552,2006,12,30,0.0,35.0,14.6
1552,1.3,1.898987,1553,2006,12,31,0.0,42.8,17.8
1553,1.2,1.897752,1554,2007,1,1,0.0,37.8,17.2
1554,1.3,1.8965169999999998,1555,2007,1,2,0.0,33.0,15.9
1555,1.4,1.895291,1556,2007,1,3,0.0,41.0,20.6
1556,1.5,1.894325,1557,2007,1,4,0.0,53.1,31.6
1557,1.4,1.922779,1558,2007,1,5,0.12,47.2,17.0
1558,1.4,1.8916830000000002,1559,2007,1,6,0.0,22.6,2.6
1559,1.5,1.89047,1560,2007,1,7,0.0,36.1,7.6
1560,1.6,1.889259,1561,2007,1,8,0.0,36.7,13.1
1561,1.6,1.888051,1562,2007,1,9,0.0,45.1,21.8
1562,1.6,1.8868479999999999,1563,2007,1,10,0.0,44.8,24.2
1563,1.5,1.8856509999999997,1564,2007,1,11,0.0,50.0,27.8
1564,1.6,1.8844560000000001,1565,2007,1,12,0.5,34.8,7.9
1565,1.6,1.8832650000000002,1566,2007,1,13,0.04,11.7,-8.2
1566,1.6,1.882075,1567,2007,1,14,0.0,11.9,-8.1
1567,1.6,1.880895,1568,2007,1,15,0.0,15.5,-4.8
1568,1.6,1.879718,1569,2007,1,16,0.0,22.7,-1.9
1569,1.6,1.878539,1570,2007,1,17,0.0,28.6,5.6
1570,1.6,1.87737,1571,2007,1,18,0.0,34.4,5.1
1571,1.6,1.8761990000000002,1572,2007,1,19,0.0,30.2,7.6
1572,1.6,1.8750330000000002,1573,2007,1,20,0.0,33.7,11.4
1573,1.6,1.8738709999999998,1574,2007,1,21,0.0,37.9,10.2
1574,1.5,1.872713,1575,2007,1,22,0.0,24.9,4.6
1575,1.5,1.871557,1576,2007,1,23,0.0,34.3,8.3
1576,1.5,1.870407,1577,2007,1,24,0.0,39.8,16.5
1577,1.5,1.869258,1578,2007,1,25,0.0,43.8,20.6
1578,1.4,1.868112,1579,2007,1,26,0.0,48.7,21.3
1579,1.3,1.866972,1580,2007,1,27,0.0,45.0,21.9
1580,1.2,1.8658310000000002,1581,2007,1,28,0.0,41.4,15.9
1581,1.3,1.864695,1582,2007,1,29,0.0,36.2,15.0
1582,1.2,1.863563,1583,2007,1,30,0.0,39.9,18.3
1583,1.2,1.862434,1584,2007,1,31,0.0,37.7,17.8
1584,1.3,1.8613080000000002,1585,2007,2,1,0.03,26.1,8.8
1585,1.2,1.8601860000000001,1586,2007,2,2,0.0,29.8,5.4
1586,1.5,1.859064,1587,2007,2,3,0.0,39.4,8.7
1587,1.5,1.858298,1588,2007,2,4,0.0,52.5,25.0
1588,1.4,1.8568830000000003,1589,2007,2,5,0.0,51.6,28.3
1589,1.1,1.8558169999999998,1590,2007,2,6,0.0,52.6,30.5
1590,0.98,1.8589229999999999,1591,2007,2,7,0.0,57.9,33.5
1591,0.93,1.85476,1592,2007,2,8,0.0,53.6,33.7
1592,0.94,1.852581,1593,2007,2,9,0.0,50.1,32.0
1593,0.96,1.851435,1594,2007,2,10,0.0,48.4,31.7
1594,1.0,1.998101,1595,2007,2,11,0.01,50.6,33.4
1595,1.1,1.889968,1596,2007,2,12,0.05,45.7,27.3
1596,1.0,1.855088,1597,2007,2,13,0.88,41.3,24.1
1597,1.0,1.848171,1598,2007,2,14,0.07,33.4,18.7
1598,1.0,1.846913,1599,2007,2,15,0.0,35.2,15.2
1599,1.0,1.845688,1600,2007,2,16,0.0,44.2,21.0
1600,1.0,1.8444909999999999,1601,2007,2,17,0.0,48.3,27.8
1601,1.1,1.8433169999999999,1602,2007,2,18,0.0,49.1,26.3
1602,1.1,1.9052919999999998,1603,2007,2,19,0.32,50.6,26.9
1603,1.1,1.841334,1604,2007,2,20,0.09,31.6,11.4
1604,1.2,1.840197,1605,2007,2,21,0.0,45.4,17.6
1605,1.1,1.839073,1606,2007,2,22,0.0,49.4,30.0
1606,1.3,1.8870080000000002,1607,2007,2,23,0.1,46.3,24.0
1607,1.3,1.8369939999999998,1608,2007,2,24,0.08,33.4,14.1
1608,1.3,1.835893,1609,2007,2,25,0.0,35.5,11.8
1609,1.3,1.836771,1610,2007,2,26,0.03,36.8,22.4
1610,1.3,1.8353150000000003,1611,2007,2,27,0.03,39.5,21.4
1611,1.2,1.8326490000000002,1612,2007,2,28,0.42,32.7,17.3
1612,1.1,1.8315740000000003,1613,2007,3,1,0.0,29.6,11.4
1613,1.1,1.830509,1614,2007,3,2,0.0,31.1,11.4
1614,1.3,1.829447,1615,2007,3,3,0.01,33.7,12.2
1615,1.4,1.828389,1616,2007,3,4,0.0,37.1,11.8
1616,1.2,1.827334,1617,2007,3,5,0.0,49.0,22.4
1617,1.1,1.826466,1618,2007,3,6,0.0,53.4,30.2
1618,1.2,1.826187,1619,2007,3,7,0.0,52.2,30.7
1619,1.2,1.82788,1620,2007,3,8,0.0,54.5,31.2
1620,1.2,1.825166,1621,2007,3,9,0.0,53.7,31.2
1621,1.2,1.8237970000000001,1622,2007,3,10,0.0,57.0,31.4
1622,1.2,1.824688,1623,2007,3,11,0.0,52.9,28.7
1623,1.2,1.821266,1624,2007,3,12,0.0,57.9,30.5
1624,1.3,1.89756,1625,2007,3,13,0.0,64.5,37.3
1625,1.3,2.208924,1626,2007,3,14,0.0,68.8,41.2
1626,1.4,2.2445880000000002,1627,2007,3,15,0.0,64.1,35.8
1627,1.4,2.209347,1628,2007,3,16,0.0,57.2,32.5
1628,1.4,2.505424,1629,2007,3,17,0.0,66.7,35.9
1629,1.4,2.944125,1630,2007,3,18,0.0,70.4,43.2
1630,1.4,3.086335,1631,2007,3,19,0.0,67.5,40.6
1631,1.4,3.346835,1632,2007,3,20,0.0,66.7,39.8
1632,1.5,4.3015360000000005,1633,2007,3,21,0.26,60.2,32.1
1633,1.5,3.2292349999999996,1634,2007,3,22,0.33,39.9,27.5
1634,1.5,3.079682,1635,2007,3,23,0.0,49.8,28.0
1635,1.4,2.9655650000000002,1636,2007,3,24,0.0,51.5,31.8
1636,1.4,2.9224759999999996,1637,2007,3,25,0.0,57.0,32.3
1637,1.4,3.1667080000000003,1638,2007,3,26,0.0,63.1,37.0
1638,1.4,3.2183200000000003,1639,2007,3,27,0.0,60.5,40.0
1639,1.4,3.032443,1640,2007,3,28,0.13,42.2,24.0
1640,1.4,2.914673,1641,2007,3,29,0.11,32.3,24.9
1641,1.4,2.8437040000000002,1642,2007,3,30,0.0,37.7,22.2
1642,1.4,2.7830310000000003,1643,2007,3,31,0.0,49.9,25.1
1643,1.4,2.79224,1644,2007,4,1,0.0,59.8,35.5
1644,1.4,2.854557,1645,2007,4,2,0.0,61.5,37.3
1645,1.4,2.789412,1646,2007,4,3,0.0,61.8,32.0
1646,1.4,2.71923,1647,2007,4,4,0.0,58.1,30.6
1647,1.4,2.826365,1648,2007,4,5,0.0,65.7,39.3
1648,1.5,2.96992,1649,2007,4,6,0.0,62.9,42.1
1649,1.5,3.042608,1650,2007,4,7,0.0,64.9,41.5
1650,1.6,3.10522,1651,2007,4,8,0.03,64.2,40.2
1651,1.6,3.2032689999999997,1652,2007,4,9,0.07,53.8,32.2
1652,1.6,3.095919,1653,2007,4,10,0.0,61.2,29.4
1653,1.6,2.929863,1654,2007,4,11,0.0,45.5,24.2
1654,1.6,2.853911,1655,2007,4,12,0.03,41.9,22.4
1655,1.6,2.783097,1656,2007,4,13,0.05,43.0,25.1
1656,1.6,2.7179990000000003,1657,2007,4,14,0.0,50.5,27.7
1657,1.6,2.739632,1658,2007,4,15,0.0,58.1,34.0
1658,1.5,2.8622360000000002,1659,2007,4,16,0.07,48.5,35.6
1659,1.5,2.772724,1660,2007,4,17,0.0,57.5,35.5
1660,1.7,3.19615,1661,2007,4,18,0.0,63.9,34.2
1661,1.6,2.738229,1662,2007,4,19,0.04,38.3,19.6
1662,1.7,2.6531,1663,2007,4,20,0.03,44.3,17.2
1663,1.7,2.582707,1664,2007,4,21,0.15,40.7,26.9
1664,1.8,2.5097709999999998,1665,2007,4,22,0.03,50.5,27.8
1665,1.8,2.460253,1666,2007,4,23,0.53,40.3,31.2
1666,1.8,2.3965520000000002,1667,2007,4,24,0.27,45.9,32.0
1667,1.7,2.3486130000000003,1668,2007,4,25,0.0,57.1,37.7
1668,1.8,2.608718,1669,2007,4,26,0.0,62.1,37.4
1669,1.8,2.722815,1670,2007,4,27,0.0,62.0,38.7
1670,1.9,2.979284,1671,2007,4,28,0.0,65.7,40.0
1671,2.2,3.4273029999999998,1672,2007,4,29,0.0,73.8,46.1
1672,2.7,3.480896,1673,2007,4,30,0.0,76.5,50.0
1673,2.9,3.5633150000000002,1674,2007,5,1,0.0,75.2,47.2
1674,3.2,5.037086,1675,2007,5,2,0.06,71.1,47.5
1675,3.5,4.328993,1676,2007,5,3,0.06,67.5,36.1
1676,3.7,3.844861,1677,2007,5,4,0.09,50.9,31.7
1677,3.6,3.691446,1678,2007,5,5,0.1,40.5,30.1
1678,3.5,3.838178,1679,2007,5,6,0.0,46.5,29.1
1679,3.4,4.325641,1680,2007,5,7,0.0,55.8,34.4
1680,3.3,4.644575,1681,2007,5,8,0.0,62.4,33.6
1681,3.4,5.170243,1682,2007,5,9,0.0,71.4,43.9
1682,3.7,5.402433,1683,2007,5,10,0.0,75.9,47.8
1683,4.2,5.71771,1684,2007,5,11,0.0,76.6,49.7
1684,4.8,5.9345349999999994,1685,2007,5,12,0.0,77.1,49.0
1685,5.2,6.059581,1686,2007,5,13,0.0,76.8,52.4
1686,5.3,5.915503,1687,2007,5,14,0.0,73.1,42.5
1687,5.4,6.035319,1688,2007,5,15,0.0,69.3,41.3
1688,5.3,6.285561,1689,2007,5,16,0.0,72.7,44.5
1689,6.1,6.497061,1690,2007,5,17,0.0,77.0,49.7
1690,6.6,6.43698,1691,2007,5,18,0.0,76.8,52.6
1691,6.7,6.460037000000001,1692,2007,5,19,0.0,77.8,54.3
1692,6.7,6.411385,1693,2007,5,20,0.0,76.9,51.6
1693,6.8,6.234018,1694,2007,5,21,0.0,76.6,50.9
1694,6.9,5.873808,1695,2007,5,22,0.0,65.6,28.4
1695,6.9,5.7024610000000004,1696,2007,5,23,0.0,53.7,30.7
1696,6.8,5.643747,1697,2007,5,24,0.0,55.5,38.1
1697,6.7,5.681618,1698,2007,5,25,0.0,64.6,42.7
1698,6.6,5.661988,1699,2007,5,26,0.0,73.3,45.7
1699,6.5,5.6301440000000005,1700,2007,5,27,0.0,77.8,52.2
1700,6.4,5.525499,1701,2007,5,28,0.0,78.5,53.2
1701,6.4,5.768638,1702,2007,5,29,0.02,75.9,44.7
1702,6.3,5.618587000000001,1703,2007,5,30,0.0,66.5,39.8
1703,6.3,5.578511,1704,2007,5,31,0.0,73.1,44.0
1704,6.2,5.438544,1705,2007,6,1,0.0,78.4,50.1
1705,6.2,5.370051,1706,2007,6,2,0.0,80.4,52.3
1706,6.2,5.293346,1707,2007,6,3,0.0,81.4,55.9
1707,6.2,5.198768,1708,2007,6,4,0.0,82.2,56.8
1708,6.2,5.112907,1709,2007,6,5,0.0,83.8,59.0
1709,6.6,7.560751,1710,2007,6,6,0.33,76.8,37.0
1710,6.5,5.523689,1711,2007,6,7,0.03,49.5,33.6
1711,6.6,5.442829,1712,2007,6,8,0.0,50.6,33.0
1712,6.4,5.395834,1713,2007,6,9,0.0,68.0,36.9
1713,6.2,5.279804,1714,2007,6,10,0.0,76.5,44.5
1714,5.7,5.144702,1715,2007,6,11,0.0,78.7,51.9
1715,5.7,5.029208000000001,1716,2007,6,12,0.0,76.5,49.7
1716,5.6,5.51927,1717,2007,6,13,0.01,75.0,50.5
1717,5.5,5.000837000000001,1718,2007,6,14,0.0,81.1,55.1
1718,5.5,4.851441,1719,2007,6,15,0.0,86.4,58.6
1719,5.4,4.7093169999999995,1720,2007,6,16,0.0,87.6,60.9
1720,5.4,4.572135,1721,2007,6,17,0.0,86.5,60.0
1721,5.5,4.440430999999999,1722,2007,6,18,0.0,79.0,47.9
1722,5.5,4.3550830000000005,1723,2007,6,19,0.0,79.6,47.4
1723,5.5,4.242589,1724,2007,6,20,0.0,86.3,55.9
1724,5.4,4.117371,1725,2007,6,21,0.0,85.2,57.6
1725,5.1,4.010008,1726,2007,6,22,0.0,86.3,55.3
1726,5.0,3.9018050000000004,1727,2007,6,23,0.0,90.3,61.5
1727,4.8,3.7908800000000005,1728,2007,6,24,0.0,88.9,59.6
1728,4.8,3.685771,1729,2007,6,25,0.0,85.4,56.4
1729,4.8,3.5925580000000004,1730,2007,6,26,0.0,79.5,51.8
1730,4.7,3.5084410000000004,1731,2007,6,27,0.0,85.3,52.6
1731,4.6,3.419374,1732,2007,6,28,0.0,86.2,57.3
1732,4.6,3.3327449999999996,1733,2007,6,29,0.0,87.0,57.4
1733,4.5,3.249048,1734,2007,6,30,0.0,87.2,59.8
1734,4.4,3.169826,1735,2007,7,1,0.0,87.7,60.6
1735,4.3,3.095914,1736,2007,7,2,0.0,91.5,61.2
1736,4.1,3.020277,1737,2007,7,3,0.0,91.1,60.8
1737,4.0,2.9495259999999996,1738,2007,7,4,0.0,90.5,61.6
1738,3.9,2.882108,1739,2007,7,5,0.0,90.9,63.6
1739,3.9,2.817284,1740,2007,7,6,0.0,90.6,64.4
1740,3.8,2.756679,1741,2007,7,7,0.0,94.9,66.0
1741,3.8,2.693092,1742,2007,7,8,0.0,91.0,64.7
1742,3.8,2.639973,1743,2007,7,9,0.0,91.1,62.0
1743,3.8,2.589193,1744,2007,7,10,0.0,90.8,61.2
1744,3.8,2.5411509999999997,1745,2007,7,11,0.0,91.4,62.9
1745,3.8,2.657884,1746,2007,7,12,0.04,83.6,57.5
1746,3.7,2.473316,1747,2007,7,13,0.0,87.1,60.1
1747,3.5,2.429211,1748,2007,7,14,0.0,92.3,64.4
1748,3.5,2.386581,1749,2007,7,15,0.0,91.4,67.0
1749,3.6,2.34654,1750,2007,7,16,0.0,89.5,65.2
1750,3.6,2.465544,1751,2007,7,17,0.09,86.3,59.1
1751,3.5,2.294121,1752,2007,7,18,0.0,87.4,62.1
1752,3.4,2.2582310000000003,1753,2007,7,19,0.0,89.5,64.9
1753,3.4,2.225902,1754,2007,7,20,0.0,88.2,61.9
1754,3.4,2.195862,1755,2007,7,21,0.0,87.6,64.4
1755,3.4,2.1676599999999997,1756,2007,7,22,0.0,89.1,64.3
1756,3.4,2.141676,1757,2007,7,23,0.0,88.6,66.0
1757,3.6,2.118731,1758,2007,7,24,0.0,83.1,63.4
1758,3.9,2.148898,1759,2007,7,25,0.04,78.3,59.3
1759,3.6,2.9858279999999997,1760,2007,7,26,0.2,78.6,56.2
1760,3.6,2.134404,1761,2007,7,27,0.02,82.5,55.6
1761,3.5,2.0715470000000002,1762,2007,7,28,0.0,80.9,59.3
1762,3.5,2.057748,1763,2007,7,29,0.0,87.6,63.3
1763,3.5,2.041795,1764,2007,7,30,0.0,89.7,66.0
1764,3.5,2.028405,1765,2007,7,31,0.0,90.6,65.6
1765,3.6,2.273193,1766,2007,8,1,0.07,86.3,58.7
