,Dp,YEAR,MO,DY,HR,MN,Hs,Tp,Ta,Temp,lag,time_sin,time_sin_no_year,season
65998,357,2016,6,10,12,3,0.96,3.85,3.53,22.8,346,-0.001084523658499,-3.7695843096694104e-12,2
65999,349,2016,6,10,12,33,1.04,4.55,3.73,22.9,357,-0.017647517282505,8.77125252305907e-12,2
66000,352,2016,6,10,13,3,1.12,4.17,3.76,23.0,349,-0.03421051090651,-7.79174110094615e-12,2
66001,353,2016,6,10,13,33,1.17,4.76,3.92,22.9,352,0.007434156382952,4.74909573178234e-12,2
66002,352,2016,6,10,14,3,1.32,4.76,4.14,23.0,353,-0.009128837241053001,1.72899325645108e-11,2
66003,350,2016,6,10,14,33,1.32,5.26,4.28,23.0,352,-0.025691830865058,7.26938940505607e-13,2
66004,350,2016,6,10,15,3,1.24,5.26,4.15,23.1,350,-0.042254824489062995,1.3267775773234101e-11,2
66005,349,2016,6,10,15,33,1.15,5.0,4.14,23.0,350,-0.000610157199601,-3.2952178507711304e-12,2
66006,350,2016,6,10,16,3,1.17,5.26,4.15,23.0,349,-0.017173150823606,9.24561898195736e-12,2
66007,348,2016,6,10,16,33,1.13,5.26,4.16,23.0,350,-0.033736144447612006,-7.31737464204786e-12,2
66008,346,2016,6,10,17,3,1.03,5.0,4.12,23.0,348,0.007908522841851,5.22346219068063e-12,2
66009,339,2016,6,10,17,33,1.0,5.0,4.2,22.9,346,-0.008654470782155001,1.77642990234091e-11,2
66010,348,2016,6,10,18,3,0.97,5.0,4.2,22.9,339,-0.02521746440616,1.20130539940389e-12,2
66011,348,2016,6,10,18,33,0.94,5.0,4.31,22.9,348,-0.041780458030165,1.3742142232132401e-11,2
66013,356,2016,6,10,19,33,1.01,5.0,4.44,23.0,2,-0.016698784364708,9.71998544085565e-12,2
66015,355,2016,6,10,20,33,0.93,5.0,4.48,23.1,6,0.008382889300749,5.69782864957891e-12,2
66016,356,2016,6,10,21,3,0.96,5.0,4.67,23.1,355,-0.008180104323255999,1.8238665482307397e-11,2
66018,352,2016,6,10,22,3,0.88,5.0,4.78,23.2,2,-0.041306091571267,1.42165086910307e-11,2
66133,338,2016,6,13,7,33,0.85,3.33,3.55,23.0,168,-0.025197548187442003,1.22122161812128e-12,2
66134,336,2016,6,13,8,3,0.98,3.7,3.59,22.9,338,-0.041760541811448,1.3762058450849799e-11,2
66135,338,2016,6,13,8,33,1.05,4.35,3.62,22.9,336,-0.00011587452198499999,-2.80093517315546e-12,2
66136,348,2016,6,13,9,3,1.15,4.17,3.74,22.8,338,-0.016678868145991,9.739901659573029e-12,2
66137,353,2016,6,13,9,33,1.26,4.55,3.85,22.7,348,-0.033241861769996,-6.823091964432189e-12,2
66138,353,2016,6,13,10,3,1.19,4.76,3.92,22.6,353,0.008402805519465999,5.7177448682963e-12,2
66139,346,2016,6,13,10,33,1.1,4.55,3.86,22.6,353,-0.008160188104539,1.82585817010248e-11,2
66140,341,2016,6,13,11,3,1.04,4.76,3.87,22.6,346,-0.024723181728543996,1.69558807701956e-12,2
66141,341,2016,6,13,11,33,0.95,4.55,3.79,22.6,341,-0.04128617535254899,1.4236424909748e-11,2
66142,338,2016,6,13,12,3,0.93,4.76,3.91,22.7,341,0.00035849193691300004,-2.32656871425717e-12,2
66143,338,2016,6,13,12,33,0.85,4.76,3.93,22.7,338,-0.016204501687091998,1.02142681184713e-11,2
66144,338,2016,6,13,13,3,0.83,4.55,3.85,22.8,338,-0.032767495311098,-6.3487255055339106e-12,2
66145,327,2016,6,13,13,33,0.86,5.0,3.83,22.8,338,0.008877171978365,6.19211132719458e-12,2
66146,331,2016,6,13,14,3,0.84,4.76,3.7,22.9,327,-0.007685821645641,1.87329481599231e-11,2
66147,357,2016,6,13,14,33,0.86,4.17,3.82,22.8,331,-0.024248815269646003,2.16995453591785e-12,2
66149,352,2016,6,13,15,33,0.93,5.26,4.08,23.0,28,0.0008328583958110001,-1.8522022553588902e-12,2
66152,359,2016,6,13,17,3,0.98,5.0,4.28,23.1,7,0.009351538437263001,6.6664777860928705e-12,2
66154,356,2016,6,13,18,3,1.0,5.0,4.49,23.2,0,-0.023774448810747997,2.64432099481613e-12,2
66655,258,2016,6,24,4,33,1.42,4.17,4.08,24.0,165,0.001861256188477,-8.23804462692782e-13,2
67381,284,2016,7,9,7,33,0.87,3.12,3.7,26.5,131,-0.040752060237499,2.1862479643163101e-13,3
67389,263,2016,7,9,11,33,0.94,3.12,4.0,26.0,172,0.0013669735108620001,5.95787047387497e-12,3
67390,260,2016,7,9,12,3,0.96,3.23,4.09,26.0,263,-0.015196020113144,3.9467920782366095e-12,3
67711,325,2016,7,16,4,33,1.03,5.0,4.61,26.6,183,0.023187830620182998,4.93886530008252e-13,3
67712,345,2016,7,16,5,3,1.05,5.56,4.84,26.5,325,-0.05158282391729,3.01797537915742e-13,3
67713,353,2016,7,16,5,33,1.03,5.26,4.67,26.5,345,-0.009938156627828001,1.09708545823232e-13,3
67739,265,2016,7,16,18,33,0.81,2.86,3.29,26.8,121,0.025085296455776004,3.92877344745694e-15,3
67740,242,2016,7,16,19,3,0.77,3.23,3.43,26.8,265,-0.049685358081697,-7.44733809234372e-14,3
67766,245,2016,7,17,8,3,1.04,3.7,3.65,27.1,213,-0.014661904998093,-6.65663155775962e-14,3
67767,273,2016,7,17,8,33,0.83,3.45,3.79,27.2,245,0.026982762291369,-2.58655307670106e-13,3
67864,238,2016,7,19,9,3,0.81,2.56,3.33,27.5,184,-0.008020774573516999,2.081011965879e-13,3
67865,238,2016,7,19,9,33,0.83,2.7,3.37,27.7,238,0.033623892715945,-1.8029771990504698e-12,3
67866,225,2016,7,19,10,3,0.88,3.12,3.43,27.7,238,-0.041146761821527995,-1.7607678759712002e-13,3
67868,232,2016,7,19,11,3,0.87,3.12,3.49,27.7,197,-0.074272749069538,-5.602547717821401e-13,3
67869,258,2016,7,19,11,33,0.86,3.12,3.52,27.7,232,-0.032628081780076,-2.57133316742051e-12,3
67871,282,2016,7,19,12,33,0.82,3.12,3.49,27.7,183,-0.065754069028086,6.82467655486186e-13,3
67873,249,2016,7,19,13,33,0.83,2.86,3.35,27.7,179,0.017535265550838,2.98289671301165e-13,3
67874,245,2016,7,19,14,3,0.83,3.03,3.54,27.7,249,-0.057235388986635,-1.7127887243371998e-12,3
67875,225,2016,7,19,14,33,0.82,3.33,3.63,27.7,245,-0.015590721697171999,-8.5888312883855e-14,3
68290,251,2016,7,28,6,3,0.66,2.86,3.61,27.1,130,-0.078936748783651,-8.86223329298717e-12,3
68419,241,2016,7,30,22,33,0.93,3.33,3.76,27.0,49,-0.061879472482030996,-6.356872219733139e-12,3
69304,235,2016,8,18,9,3,0.8,2.86,3.62,27.8,165,-0.022132271028162002,-1.02654164509646e-11,3
69308,249,2016,8,18,11,3,0.86,2.86,3.63,27.6,168,0.028031076302753,-3.75781480515126e-12,3
69309,234,2016,8,18,11,33,0.87,2.94,3.67,27.5,249,-0.04673957823472,-5.76889320078963e-12,3
70047,356,2016,9,2,20,33,1.11,4.55,4.38,26.6,87,-0.075161733331183,-5.0872178405182695e-12,3
70049,359,2016,9,2,21,33,1.19,5.56,4.4,26.4,79,0.008127601247741999,-9.109374631795009e-12,3
70365,234,2016,9,9,11,33,0.86,2.78,3.85,24.3,82,0.01291109827416,-1.88777928337442e-11,3
70510,334,2016,9,12,12,3,0.79,4.55,4.65,24.8,92,-0.002208879754433,-4.89394040560351e-12,3
71802,355,2016,10,9,10,3,6.54,9.09,7.83,23.9,120,0.010164480614357001,-2.1624410493547e-11,4
71803,352,2016,10,9,10,33,6.8,9.88,8.06,23.9,355,-0.064606173923116,-9.083573660818552e-12,4
72413,296,2016,10,22,3,33,1.48,4.0,4.4,22.2,106,-0.03989928562297,-4.25843462741404e-11,4
72424,331,2016,10,22,9,3,1.69,5.26,4.53,22.5,82,-0.047469232746626,8.05336751567188e-12,4
72427,345,2016,10,22,10,33,1.78,5.56,4.67,22.6,93,-0.038950552705173995,-4.16356133563438e-11,4
72428,349,2016,10,22,11,3,1.91,5.88,4.66,22.6,345,0.002694114584288,9.053933118408549e-15,4
72429,343,2016,10,22,11,33,1.95,5.56,4.65,22.7,349,-0.07207653995318401,-1.6553939690886802e-11,4
72430,350,2016,10,22,12,3,2.03,5.88,4.89,22.8,343,-0.030431872663722,-3.3116933314892e-11,4
72431,346,2016,10,22,12,33,2.12,5.88,5.02,22.9,350,0.01121279462574,8.52773397457016e-12,4
72433,353,2016,10,22,13,33,2.05,6.25,4.98,22.8,3,-0.02191319262227,-2.45982532734403e-11,4
72434,348,2016,10,22,14,3,2.25,6.25,5.06,22.7,353,0.019731474667192002,-4.11612468974455e-11,4
72435,356,2016,10,22,14,33,2.1,6.67,5.1,22.7,348,-0.055039179870280994,4.834203920166939e-13,4
72436,348,2016,10,22,15,3,1.96,6.25,5.08,21.9,356,-0.013394512580818998,-1.60795732319885e-11,4
72438,349,2016,10,22,16,3,2.01,6.25,5.31,21.9,0,-0.046520499828829,9.002100433468449e-12,4
72441,359,2016,10,22,17,33,1.83,6.67,5.46,21.8,4,-0.038001819787376996,-4.0686880438547204e-11,4
72465,357,2016,10,23,5,33,1.65,5.88,4.82,21.3,3,-0.08626770128269799,-3.0745101020400607e-11,4
72470,357,2016,10,23,8,3,1.81,6.25,4.83,21.4,0,0.005540313337678,2.85525268650812e-12,4
72472,357,2016,10,23,9,3,1.65,6.25,4.85,21.4,9,-0.027585673910332002,-3.02707345615023e-11,4
72507,239,2016,10,24,2,33,0.81,2.94,3.58,20.9,40,-0.083421502529308,-2.78989022670109e-11,4
72508,244,2016,10,24,3,3,0.86,2.86,3.63,20.9,239,-0.041776835239845996,1.37457650224513e-11,4
72509,239,2016,10,24,3,33,0.8,2.86,3.59,20.9,244,-0.000132167950384,-2.8172286015539203e-12,4
72510,241,2016,10,24,4,3,0.81,3.03,3.51,20.9,239,-0.074902822487857,-1.93802222255591e-11,4
72511,242,2016,10,24,4,33,0.82,3.12,3.38,20.9,241,-0.03325815519839399,-3.59432158495644e-11,4
72512,241,2016,10,24,5,3,0.83,3.23,3.34,21.0,242,0.008386512091068,5.70145143989783e-12,4
72513,234,2016,10,24,5,33,0.86,3.12,3.23,21.0,241,-0.066384142446405,-1.08615421841074e-11,4
72514,224,2016,10,24,6,3,0.87,3.03,3.2,21.0,234,-0.024739475156942997,-2.74245358081126e-11,4
72515,237,2016,10,24,6,33,0.87,3.12,3.16,21.0,224,0.01690519213252,-4.39875294321178e-11,4
72516,232,2016,10,24,7,3,0.98,3.23,3.21,21.0,237,-0.057865462404953,-2.3428621426556298e-12,4
72517,225,2016,10,24,7,33,1.02,3.33,3.26,21.0,232,-0.016220795115491002,-1.8905855766660897e-11,4
72518,231,2016,10,24,8,3,1.04,3.45,3.28,21.0,225,-0.090991449652964,-3.5468849390666097e-11,4
72519,232,2016,10,24,8,33,1.0,3.23,3.26,21.0,231,-0.049346782363501,6.1758178987961204e-12,4
72520,231,2016,10,24,9,3,1.06,3.45,3.24,20.9,232,-0.0077021150740390005,-1.0387175725209099e-11,4
72521,235,2016,10,24,9,33,1.07,3.45,3.34,21.0,231,-0.08247276961151201,-2.6950169349214302e-11,4
72522,228,2016,10,24,10,3,1.07,3.45,3.38,21.1,235,-0.04082810232205,-4.35131629732195e-11,4
72523,232,2016,10,24,10,33,1.07,3.45,3.36,21.0,228,0.000816564967413,-1.86849568375735e-12,4
72524,245,2016,10,24,11,3,1.1,3.45,3.41,21.0,232,-0.07395408957006,-1.84314893077626e-11,4
72525,242,2016,10,24,11,33,1.09,3.57,3.42,21.1,245,-0.032309422280598,-3.49944829317678e-11,4
72526,251,2016,10,24,12,3,1.01,3.7,3.42,21.3,242,0.009335245008864,6.650184357694401e-12,4
72527,249,2016,10,24,12,33,1.05,3.33,3.48,21.4,251,-0.065435409528608,-9.91280926631081e-12,4
72528,251,2016,10,24,13,3,1.06,3.23,3.53,21.5,249,-0.023790742239146,-2.6475802890316002e-11,4
72529,270,2016,10,24,13,33,0.99,3.45,3.52,21.5,251,0.017853925050316,-4.30387965143213e-11,4
72530,252,2016,10,24,14,3,0.96,3.23,3.65,21.5,270,-0.056916729487156,-1.39412922485906e-12,4
72532,267,2016,10,24,15,3,0.94,3.03,3.59,21.5,173,-0.090042716735167,-3.45201164728695e-11,4
72571,359,2016,10,25,10,33,1.64,5.56,4.54,22.5,3,0.020700123803706002,-4.01925977609315e-11,4
72717,238,2016,10,28,11,33,0.87,2.86,3.4,21.2,168,-0.06919050876236,-1.3667908500062301e-11,4
72718,239,2016,10,28,12,3,0.88,2.94,3.43,21.2,238,-0.027545841472898,-3.02309021240676e-11,4
72720,263,2016,10,28,13,3,0.82,2.78,3.34,21.0,173,-0.060671828720908,-5.14922845861058e-12,4
72721,258,2016,10,28,13,33,0.81,2.94,3.41,21.0,263,-0.019027161431445998,-2.17122220826158e-11,4
72722,259,2016,10,28,14,3,0.78,2.78,3.41,21.1,258,-0.09379781596891802,-3.8275215706621e-11,4
72723,289,2016,10,28,14,33,0.83,3.03,3.33,21.1,259,-0.052153148679455995,3.36945158284117e-12,4
72724,304,2016,10,28,15,3,0.88,3.23,3.41,21.2,289,-0.010508481389993999,-1.3193542041164e-11,4
72725,319,2016,10,28,15,33,0.81,3.03,3.3,21.2,304,-0.085279135927467,-2.97565356651693e-11,4
72726,338,2016,10,28,16,3,0.84,3.45,3.27,21.3,319,-0.043634468638004,1.1888131624292901e-11,4
72727,343,2016,10,28,16,33,0.94,3.7,3.36,21.2,338,-0.001989801348542,-4.67486199971229e-12,4
72728,352,2016,10,28,17,3,0.99,3.7,3.5,21.4,343,-0.076760455886015,-2.12378556237175e-11,4
72729,345,2016,10,28,17,33,1.04,4.35,3.57,21.4,352,-0.035115788596553,-3.78008492477227e-11,4
72730,346,2016,10,28,18,3,1.14,4.35,3.75,21.4,345,0.0065288786929099995,3.84381804173946e-12,4
72731,352,2016,10,28,18,33,1.24,4.17,3.87,21.4,346,-0.068241775844563,-1.2719175582265802e-11,4
72732,356,2016,10,28,19,3,1.24,4.76,3.91,21.5,352,-0.026597108555101,-2.9282169206271e-11,4
72733,355,2016,10,28,19,33,1.31,5.0,4.17,21.5,356,0.015047558734361002,-4.584516283027621e-11,4
72734,355,2016,10,28,20,3,1.29,5.0,4.03,21.5,355,-0.05972309580311099,-4.20049554081401e-12,4
72735,356,2016,10,28,20,33,1.35,5.88,4.28,21.5,355,-0.018078428513649,-2.07634891648192e-11,4
72736,359,2016,10,28,21,3,1.34,5.56,4.32,21.5,356,-0.092849083051122,-3.73264827888244e-11,4
72737,359,2016,10,28,21,33,1.34,5.88,4.47,21.5,359,-0.05120441576166,4.31818450063774e-12,4
73050,359,2016,11,4,10,3,1.15,3.57,3.49,20.6,83,-0.08348125118546,-2.7958650923163002e-11,4
73053,359,2016,11,4,11,33,1.9,5.56,4.47,20.6,0,-0.074962571144009,-1.94399708817113e-11,4
73163,359,2016,11,6,18,33,1.14,4.35,4.49,19.5,92,-0.034246720553626,-3.6931781204795705e-11,4
73165,357,2016,11,6,19,33,1.19,4.76,4.44,19.5,3,-0.067372707801636,-1.1850107539338699e-11,4
73166,359,2016,11,6,20,3,1.16,4.35,4.35,19.6,357,-0.025728040512174002,-2.84131011633439e-11,4
73169,356,2016,11,6,21,33,1.46,5.0,4.48,19.5,3,-0.017209360470722,-1.98944211218922e-11,4
73170,359,2016,11,6,22,3,1.38,5.26,4.37,19.5,356,-0.091980015008195,-3.6457414745897396e-11,4
73171,359,2016,11,6,22,33,1.51,5.26,4.42,19.5,359,-0.050335347718733,5.18725254356478e-12,4
73329,339,2016,11,10,5,33,2.1,5.26,5.13,17.9,57,0.010264061707944,7.57900105677359e-12,4
73330,345,2016,11,10,6,3,2.33,5.88,5.34,17.9,339,-0.06450659282952902,-8.983992567231631e-12,4
73331,348,2016,11,10,6,33,2.85,5.88,5.71,17.9,345,-0.022861925540067,-2.55469861912368e-11,4
73332,348,2016,11,10,7,3,2.62,6.25,5.54,17.8,348,0.018782741749396002,-4.21099798152421e-11,4
73333,345,2016,11,10,7,33,2.8,6.25,5.65,17.8,348,-0.05598791278807701,-4.653125257798769e-13,4
73334,353,2016,11,10,8,3,2.78,6.25,5.63,17.8,345,-0.014343245498615001,-1.70283061497851e-11,4
73335,352,2016,11,10,8,33,2.66,6.67,5.52,17.7,353,-0.089113900036088,-3.35912997737903e-11,4
73336,353,2016,11,10,9,3,2.83,6.67,5.57,17.7,352,-0.047469232746626,8.05336751567188e-12,4
73337,357,2016,11,10,9,33,3.21,6.67,5.84,17.6,353,-0.0058245654571630005,-8.509626108333341e-12,4
73342,356,2016,11,10,12,3,3.01,6.67,5.95,17.5,14,-0.030431872663722,-3.3116933314892e-11,4
73407,359,2016,11,11,20,33,0.95,4.35,4.15,17.4,64,-0.0010809008681800002,-3.765961519350491e-12,4
73408,357,2016,11,11,21,3,1.0,4.35,4.18,17.4,359,-0.075851555405653,-2.03289551433557e-11,4
73410,352,2016,11,11,22,3,1.02,4.55,4.19,17.4,0,0.007437779173270999,4.75271852210126e-12,4
73411,356,2016,11,11,22,33,1.06,4.55,4.29,17.4,352,-0.06733287536420099,-1.1810275101904001e-11,4
73412,352,2016,11,11,23,3,1.18,4.76,4.24,17.4,356,-0.025688208074738997,-2.83732687259092e-11,4
73414,359,2016,11,12,0,3,1.14,4.76,4.07,17.4,3,-0.05881419532275,-3.2915950604522003e-12,4
73416,359,2016,11,12,1,3,1.49,5.0,4.48,17.3,3,-0.09194018257075999,-3.64175823084626e-11,4
73676,350,2016,11,17,11,3,0.8,3.7,3.77,16.4,87,-0.09095161721552901,-3.5429016953231294e-11,4
73677,348,2016,11,17,11,33,0.85,3.85,3.69,16.4,350,-0.049306949926067004,6.21565033623089e-12,4
73678,348,2016,11,17,12,3,0.91,3.57,3.74,16.4,348,-0.007662282636604001,-1.0347343287774301e-11,4
73679,349,2016,11,17,12,33,0.99,4.17,3.95,16.5,348,-0.082432937174077,-2.6910336911779502e-11,4
73680,359,2016,11,17,13,3,1.03,4.0,3.92,16.5,349,-0.040788269884614994,-4.3473330535784796e-11,4
73681,357,2016,11,17,13,33,1.0,4.35,4.0,16.5,359,0.000856397404847,-1.82866324632258e-12,4
73682,357,2016,11,17,14,3,1.03,4.55,4.09,16.5,357,-0.073914257132625,-1.83916568703278e-11,4
73683,356,2016,11,17,14,33,1.14,4.35,4.09,16.6,357,-0.032269589843163,-3.4954650494333004e-11,4
73684,356,2016,11,17,15,3,1.16,4.76,4.11,16.6,356,0.009375077446299,6.69001679512917e-12,4
73687,357,2016,11,17,16,33,1.31,5.0,4.25,16.6,2,0.017893757487751,-4.29989640768865e-11,4
73692,357,2016,11,17,19,3,1.38,5.26,4.42,16.5,6,-0.006713549718808001,-9.39861036997776e-12,4
73809,336,2016,11,20,5,33,2.55,5.56,5.52,16.0,59,-0.023730993582993996,-2.6416054234163898e-11,4
73813,359,2016,11,20,7,33,2.88,6.67,5.97,16.0,61,-0.089982968079015,-3.44603678167174e-11,4
73815,356,2016,11,20,8,33,2.74,6.67,5.87,16.0,10,-0.006693633500090001,-9.37869415126038e-12,4
73833,348,2016,11,20,17,33,1.92,5.88,5.1,15.7,7,-0.071996875078315,-1.64742748160173e-11,4
73834,348,2016,11,20,18,3,1.8,5.88,5.13,15.7,348,-0.030352207788853,-3.30372684400225e-11,4
73837,353,2016,11,20,19,33,1.58,5.88,4.7,15.6,7,-0.021833527747401,-2.45185883985707e-11,4
73838,352,2016,11,20,20,3,1.54,5.56,4.67,15.6,353,-0.096604182284873,-4.1081582022576e-11,4
73839,346,2016,11,20,20,33,1.59,5.88,4.68,15.6,352,-0.05495951499541099,5.630852668862281e-13,4
73840,357,2016,11,20,21,3,1.56,6.25,4.8,15.5,346,-0.013314847705949,-1.5999908357119e-11,4
73841,357,2016,11,20,21,33,1.47,6.25,4.47,15.5,357,-0.08808550224342199,-3.25629019811242e-11,4
73842,355,2016,11,20,22,3,1.55,6.25,4.7,15.5,357,-0.04644083495395901,9.08176530833798e-12,4
73843,355,2016,11,20,22,33,1.42,6.25,4.46,15.5,355,-0.004796167664497,-7.481228315667241e-12,4
73844,350,2016,11,20,23,3,1.4,5.26,4.4,15.5,355,-0.07956682220197,-2.40442219396725e-11,4
73845,348,2016,11,20,23,33,1.41,5.56,4.31,15.5,350,-0.03792215491250799,-4.06072155636777e-11,4
73846,356,2016,11,21,0,3,1.42,6.25,4.51,15.4,348,0.0037225123769549996,1.0374517257845101e-12,4
73847,353,2016,11,21,0,33,1.43,5.56,4.32,15.4,356,-0.071048142160518,-1.5525541898220698e-11,4
73848,352,2016,11,21,1,3,1.47,5.88,4.49,15.4,353,-0.029403474871056,-3.2088535522225904e-11,4
73849,346,2016,11,21,1,33,1.63,5.88,4.68,15.4,352,0.012241192418406,9.55613176723626e-12,4
73850,349,2016,11,21,2,3,1.65,5.88,4.61,15.3,346,-0.062529462119066,-7.0068618567689496e-12,4
73851,346,2016,11,21,2,33,1.68,5.56,4.84,15.2,349,-0.020884794829604,-2.35698554807742e-11,4
73852,348,2016,11,21,3,3,1.56,5.56,4.85,15.2,346,-0.095655449367077,-4.01328491047794e-11,4
73853,353,2016,11,21,3,33,1.57,6.25,4.88,15.2,348,-0.054010782077615,1.5118181846828e-12,4
73854,350,2016,11,21,4,3,1.69,6.25,5.03,15.3,353,-0.012366114788152001,-1.5051175439322398e-11,4
73855,353,2016,11,21,4,33,1.64,6.25,5.0,15.3,350,-0.087136769325625,-3.16141690633276e-11,4
73856,352,2016,11,21,5,3,1.67,6.25,4.9,15.4,353,-0.045492102036162996,1.00304982261346e-11,4
73858,356,2016,11,21,6,3,1.86,6.67,5.07,15.5,0,-0.078618089284173,-2.30954890218759e-11,4
73859,345,2016,11,21,6,33,1.94,5.88,5.07,15.4,356,-0.036973421994711,-3.96584826458811e-11,4
73860,341,2016,11,21,7,3,1.93,5.88,5.16,15.4,345,0.004671245294751,1.98618464358108e-12,4
73861,350,2016,11,21,7,33,1.82,6.25,5.04,15.4,341,-0.070099409242722,-1.4576808980424098e-11,4
73868,356,2016,11,21,11,3,1.91,6.25,5.08,15.3,14,-0.011417381870356002,-1.41024425215258e-11,4
73886,348,2016,11,21,20,3,1.43,5.88,4.82,15.5,10,-0.07672062344858,-2.11980231862827e-11,4
73887,355,2016,11,21,20,33,1.43,5.88,4.92,15.5,348,-0.035075956159117995,-3.7761016810288e-11,4
73888,353,2016,11,21,21,3,1.4,5.56,4.88,15.3,355,0.006568711130344,3.88365047917422e-12,4
73895,357,2016,11,22,0,33,1.54,5.56,4.88,15.4,12,-0.051164583324224994,4.35801693807251e-12,4
73906,356,2016,11,22,6,3,1.47,5.88,4.86,15.4,14,-0.058734530447880004,-3.2119301855826698e-12,4
73907,348,2016,11,22,6,33,1.61,5.26,4.76,15.4,356,-0.017089863158418,-1.9774923809587898e-11,4
73908,359,2016,11,22,7,3,1.54,5.88,4.82,15.4,348,-0.091860517695891,-3.6337917433593104e-11,4
73909,359,2016,11,22,7,33,1.66,6.25,4.75,15.4,359,-0.050215850406427995,5.30674985586908e-12,4
73910,350,2016,11,22,8,3,1.65,5.26,4.83,15.4,359,-0.008571183116965999,-1.12562437681361e-11,4
73911,349,2016,11,22,8,33,1.73,5.88,5.05,15.4,350,-0.083341837654439,-2.7819237392141396e-11,4
73912,356,2016,11,22,9,3,1.63,6.25,4.88,15.4,349,-0.041697170364977006,-4.43822310161466e-11,4
73913,355,2016,11,22,9,33,1.54,6.25,4.66,15.4,356,-5.25030755143088e-05,-2.73756372668439e-12,4
73914,352,2016,11,22,10,3,1.6,5.88,4.81,15.3,355,-0.074823157612987,-1.93005573506896e-11,4
73915,349,2016,11,22,10,33,1.61,5.88,4.84,15.3,352,-0.033178490323525,-3.5863550974694795e-11,4
73916,353,2016,11,22,11,3,1.52,6.25,4.73,15.3,349,0.008466176965937,5.78111631476737e-12,4
74107,317,2016,11,26,10,33,0.62,2.56,3.24,15.1,89,-0.070059576805287,-1.45369765429894e-11,4
74108,322,2016,11,26,11,3,0.62,2.63,3.37,15.0,317,-0.144830231342759,-3.1099970166994605e-11,4
74109,329,2016,11,26,11,33,0.65,2.63,3.37,14.9,322,0.013229757773637999,-4.7662963790999795e-11,4
74110,317,2016,11,26,12,3,0.62,3.03,3.32,15.0,329,-0.061540896763835,-6.01829650153762e-12,4
74111,335,2016,11,26,12,33,0.71,2.94,3.14,15.0,317,-0.136311551301308,-2.25812901255428e-11,4
74112,355,2016,11,26,13,3,0.83,3.12,3.21,15.0,335,0.021748437815089998,-3.91442837495481e-11,4
74114,357,2016,11,26,14,3,1.11,4.0,3.49,15.0,12,-0.127792871259856,-1.40626100840911e-11,4
74115,356,2016,11,26,14,33,1.29,4.35,3.64,15.1,357,0.030267117856541,-3.06256037080963e-11,4
74117,357,2016,11,26,15,33,1.68,5.0,4.07,15.2,0,-0.119274191218404,-5.543930042639331e-12,4
74118,348,2016,11,26,16,3,2.08,5.26,4.53,15.2,357,0.038785797897992996,3.61007372468229e-11,4
74119,348,2016,11,26,16,33,2.39,5.88,4.87,15.4,348,-0.035984856639480006,-3.86699172906498e-11,4
74382,338,2016,12,2,4,3,1.11,4.0,4.41,17.5,141,-0.035135704815269994,-3.7820765466440104e-11,4
74394,359,2016,12,2,10,3,1.29,4.55,4.13,17.2,4,-0.0010609846494630001,-3.74604530063311e-12,4
74434,350,2016,12,3,6,3,1.06,3.85,3.73,15.8,4,-0.081504120474998,-2.5981520212700398e-11,4
74436,345,2016,12,3,7,3,1.27,4.17,3.89,15.6,6,0.001785214103927,-8.99846547243395e-13,4
74437,356,2016,12,3,7,33,1.4,4.76,3.94,15.6,345,-0.07298544043354599,-1.74628401712486e-11,4
74438,355,2016,12,3,8,3,1.52,4.55,4.04,15.6,356,-0.031340773144084004,-3.4025833795253796e-11,4
74439,353,2016,12,3,8,33,1.54,5.0,4.18,15.8,355,0.010303894145379,7.61883349420836e-12,4
74440,350,2016,12,3,9,3,1.64,5.26,4.28,15.9,353,-0.06446676039209401,-8.94416012979686e-12,4
74441,350,2016,12,3,9,33,1.77,5.88,4.5,16.0,350,-0.022822093102632002,-2.55071537538021e-11,4
74442,346,2016,12,3,10,3,1.83,5.56,4.58,15.9,350,0.01882257418683,-4.20701473778073e-11,4
74443,349,2016,12,3,10,33,1.87,5.88,4.58,16.0,346,-0.055948080350643,-4.2548008834511e-13,4
74444,349,2016,12,3,11,3,2.13,5.88,4.84,16.2,349,-0.014303413061180001,-1.69884737123503e-11,4
74445,357,2016,12,3,11,33,2.02,6.67,5.07,16.4,349,-0.08907406759865301,-3.35514673363555e-11,4
75158,252,2017,4,7,6,51,1.67,3.85,4.61,10.4,152,-2.04238066862227,3.9083087194339895e-11,2
75159,256,2017,4,7,7,21,1.82,4.17,4.61,10.4,252,-1.8843206795058798,2.25200935703347e-11,2
75160,256,2017,4,7,7,51,1.77,4.17,4.64,10.2,256,-1.72626069038948,5.95709994632945e-12,2
75168,253,2017,4,7,11,51,1.66,4.35,4.57,10.9,145,-0.4617807774583039,-1.01315272187775e-11,2
75170,265,2017,4,7,12,51,1.65,4.0,4.67,10.7,156,-0.14566079922551,1.49501464466795e-11,2
75171,260,2017,4,7,13,21,1.52,4.0,4.52,10.6,265,0.012399189890887,-1.6128471773257299e-12,2
75172,280,2017,4,7,13,51,1.48,4.0,4.56,10.8,260,0.170459179007284,4.00318201121365e-11,2
75189,319,2017,4,7,22,21,1.39,4.55,4.68,10.2,169,-4.5931016029378,-8.70842784208262e-12,2
75194,319,2017,4,8,0,51,1.27,4.17,4.31,10.4,158,-3.80280165735581,2.4891925864826104e-11,2
